y_true,y_proba,y_pred
0,0.04076835513114929,0
0,0.03982027620077133,0
1,0.33246931433677673,1
0,0.04350045323371887,0
0,0.012671438045799732,0
0,0.03775147721171379,0
0,0.19109179079532623,1
0,0.33434611558914185,1
0,0.7275396585464478,1
0,0.16693203151226044,0
1,0.23716405034065247,1
1,0.0808485895395279,0
0,0.0133078433573246,0
0,0.0028505276422947645,0
1,0.7961549162864685,1
0,0.22866137325763702,1
0,0.008929080329835415,0
0,0.0015721230302006006,0
0,0.0020538882818073034,0
0,0.5321364402770996,1
0,0.08507983386516571,0
0,0.003690118668600917,0
0,0.01828126609325409,0
1,0.4779369533061981,1
0,0.03988935798406601,0
0,0.013035566546022892,0
0,0.01133944932371378,0
0,0.04494571313261986,0
0,0.06775397062301636,0
0,0.44436967372894287,1
0,0.19655029475688934,1
0,0.056550804525613785,0
0,0.005737706087529659,0
0,0.06622794270515442,0
0,0.8455733060836792,1
0,0.02174648642539978,0
0,0.3519187867641449,1
0,0.03258441016077995,0
1,0.40036770701408386,1
0,0.10281882435083389,0
1,0.36386948823928833,1
0,0.0009198200423270464,0
0,0.04445020109415054,0
0,0.19575586915016174,1
0,0.7543724179267883,1
1,0.06795956194400787,0
0,0.6076985597610474,1
0,0.5979331135749817,1
1,0.02105310559272766,0
1,0.0863441675901413,0
1,0.029735803604125977,0
0,0.4911503791809082,1
0,0.06922289729118347,0
0,0.008231417275965214,0
0,0.3316397964954376,1
0,0.15353868901729584,0
0,0.01812535710632801,0
1,0.16368398070335388,0
1,0.12334258109331131,0
0,0.02811961993575096,0
0,0.31119564175605774,1
0,0.5083309412002563,1
1,0.0300359558314085,0
0,0.020562710240483284,0
1,0.022212566807866096,0
0,0.04298630729317665,0
0,0.04739261418581009,0
0,0.06539059430360794,0
0,0.07698241621255875,0
0,0.19963032007217407,1
0,0.4022776484489441,1
0,0.025762055069208145,0
0,0.0061471774242818356,0
0,0.05052933469414711,0
0,0.041580453515052795,0
0,0.02384987846016884,0
0,0.12776367366313934,0
0,0.16021548211574554,0
0,0.13158203661441803,0
0,0.03163440153002739,0
0,0.04046952724456787,0
0,0.5860000848770142,1
1,0.17582085728645325,1
0,0.17067351937294006,1
0,0.06428208202123642,0
0,0.002764082746580243,0
0,0.02022857591509819,0
0,0.07312079519033432,0
0,0.07193249464035034,0
0,0.0042014699429273605,0
0,0.1708030104637146,1
0,0.07918756455183029,0
0,0.00799597892910242,0
0,0.1434006541967392,0
0,0.012749557383358479,0
0,0.052391815930604935,0
1,0.24911825358867645,1
0,0.01158671360462904,0
0,0.020025551319122314,0
0,0.041781648993492126,0
0,0.0026991565246134996,0
0,0.009319081902503967,0
0,0.10644923895597458,0
0,0.014885791577398777,0
0,0.009559223428368568,0
0,0.049829792231321335,0
0,0.015204005874693394,0
0,0.008813775144517422,0
0,0.12488829344511032,0
0,0.02038601040840149,0
0,0.3094140887260437,1
0,0.05062315985560417,0
0,0.0734616070985794,0
0,0.018950926139950752,0
0,0.019723059609532356,0
1,0.7249845862388611,1
0,0.015042276121675968,0
0,0.010702927596867085,0
0,0.04685795679688454,0
0,0.6311678290367126,1
0,0.1801331639289856,1
0,0.0650487095117569,0
0,0.013644521124660969,0
0,0.05874784663319588,0
0,0.08652621507644653,0
0,0.028186263516545296,0
0,0.04571852087974548,0
0,0.04345984011888504,0
0,0.0193900465965271,0
0,0.12021377682685852,0
0,0.024443695321679115,0
1,0.13698923587799072,0
0,0.05381016433238983,0
0,0.004553928039968014,0
0,0.03312923014163971,0
0,0.05363565683364868,0
0,0.2557649612426758,1
0,0.0038148800376802683,0
0,0.08302117139101028,0
0,0.032225463539361954,0
0,0.029549961909651756,0
0,0.0026143279392272234,0
0,0.038889020681381226,0
0,0.036321304738521576,0
0,0.40961721539497375,1
0,0.049348291009664536,0
0,0.012009477242827415,0
0,0.05064208805561066,0
0,0.03752126544713974,0
0,0.04307354986667633,0
0,0.008533374406397343,0
0,0.03743124008178711,0
0,0.03164418786764145,0
0,0.1267930120229721,0
1,0.0031441522296518087,0
0,0.026387885212898254,0
0,0.022715194150805473,0
1,0.01143806055188179,0
1,0.00255432166159153,0
0,0.8208909034729004,1
0,0.2349286526441574,1
0,0.6379388570785522,1
0,0.007823735475540161,0
0,0.01851154863834381,0
0,0.009924361482262611,0
0,0.06083066388964653,0
0,0.022548172622919083,0
1,0.5838410258293152,1
0,0.1620446890592575,0
1,0.18878984451293945,1
0,0.13017095625400543,0
0,0.04032761976122856,0
0,0.018706299364566803,0
0,0.014373848214745522,0
0,0.16532403230667114,0
0,0.058776505291461945,0
0,0.005480477586388588,0
0,0.013432512991130352,0
0,0.007764062378555536,0
0,0.007893291302025318,0
1,0.04119064286351204,0
0,0.00306359282694757,0
1,0.2044404298067093,1
0,0.1689939796924591,0
0,0.018956169486045837,0
0,0.0026900775264948606,0
1,0.6122980117797852,1
0,0.10946241021156311,0
1,0.5788291096687317,1
1,0.022099275141954422,0
0,0.3657149374485016,1
0,0.16030436754226685,0
0,0.1740937978029251,1
0,0.40552303194999695,1
0,0.1516209989786148,0
0,0.05856448411941528,0
0,0.005158553831279278,0
0,0.03171926364302635,0
0,0.014636781997978687,0
0,0.12109953165054321,0
0,0.035915449261665344,0
0,0.0009110108367167413,0
0,0.14617428183555603,0
0,0.07205374538898468,0
0,0.018271705135703087,0
0,0.012844773940742016,0
0,0.032818205654621124,0
0,0.7021992802619934,1
0,0.07605357468128204,0
0,0.5530925393104553,1
0,0.03628186136484146,0
0,0.0047503686510026455,0
0,0.5541297793388367,1
0,0.274723082780838,1
0,0.03012942336499691,0
0,0.4575761556625366,1
0,0.3629853427410126,1
0,0.036081477999687195,0
1,0.037521231919527054,0
0,0.02116389386355877,0
0,0.016077622771263123,0
0,0.01658421754837036,0
1,0.006733460817486048,0
0,0.22964930534362793,1
0,0.01377807930111885,0
0,0.2631604075431824,1
0,0.043728023767471313,0
0,0.24987190961837769,1
0,0.06952554732561111,0
0,0.12877990305423737,0
0,0.04217035323381424,0
1,0.0018045487813651562,0
0,0.11718623340129852,0
0,0.07009901851415634,0
0,0.0051261745393276215,0
1,0.014731908217072487,0
1,0.26755109429359436,1
0,0.06369997560977936,0
1,0.13513879477977753,0
0,0.03661643713712692,0
1,0.05018727481365204,0
1,0.7476904988288879,1
0,0.110237717628479,0
1,0.6568832993507385,1
1,0.037225328385829926,0
0,0.0467844232916832,0
0,0.11239321529865265,0
0,0.022002138197422028,0
0,0.10790619999170303,0
0,0.024219006299972534,0
0,0.023697903379797935,0
0,0.05857296288013458,0
0,0.004025574307888746,0
0,0.02016027644276619,0
0,0.08386268466711044,0
0,0.014394962228834629,0
0,0.11200741678476334,0
0,0.1891888827085495,1
0,0.008664563298225403,0
0,0.011976830661296844,0
0,0.012340394780039787,0
0,0.24535290896892548,1
0,0.12745332717895508,0
0,0.02277999371290207,0
0,0.02465023472905159,0
0,0.085378497838974,0
0,0.013506215065717697,0
0,0.1605127602815628,0
0,0.021969139575958252,0
0,0.061815131455659866,0
0,0.015173215419054031,0
0,0.09577172994613647,0
0,0.027010120451450348,0
1,0.023030735552310944,0
0,0.014921208843588829,0
0,0.6245697736740112,1
0,0.03102741949260235,0
1,0.18905363976955414,1
0,0.09798331558704376,0
0,0.15894261002540588,0
0,0.07704364508390427,0
0,0.01458661537617445,0
1,0.04699567332863808,0
0,0.34167811274528503,1
0,0.06799224019050598,0
0,0.02697448618710041,0
0,0.003953286912292242,0
0,0.06320250034332275,0
0,0.06900826841592789,0
0,0.5178079605102539,1
0,0.09454002976417542,0
1,0.05865463241934776,0
0,0.034162737429142,0
0,0.087098628282547,0
1,0.016853271052241325,0
0,0.06101445481181145,0
0,0.011368394829332829,0
0,0.003920258954167366,0
0,0.0826665610074997,0
0,0.024930549785494804,0
0,0.44055530428886414,1
0,0.07168086618185043,0
0,0.08169987797737122,0
0,0.05171828716993332,0
0,0.13831712305545807,0
0,0.024677952751517296,0
0,0.0800500437617302,0
0,0.00248973467387259,0
0,0.02619360014796257,0
0,0.010266019962728024,0
0,0.02670942433178425,0
0,0.041929375380277634,0
0,0.15265586972236633,0
0,0.0030593813862651587,0
0,0.05788597837090492,0
0,0.037826865911483765,0
0,0.24540108442306519,1
0,0.003483462380245328,0
0,0.1260109543800354,0
0,0.006835718173533678,0
0,0.14933079481124878,0
1,0.028837328776717186,0
0,0.01551952213048935,0
1,0.019709188491106033,0
0,0.15687230229377747,0
0,0.21191024780273438,1
1,0.008191035129129887,0
1,0.024691132828593254,0
0,0.010458046570420265,0
0,0.004068560898303986,0
0,0.06337438523769379,0
0,0.009180936962366104,0
0,0.020101433619856834,0
0,0.002824417082592845,0
0,0.05276225879788399,0
0,0.005265293177217245,0
1,0.10626465082168579,0
0,0.002775596920400858,0
0,0.008550949394702911,0
0,0.00614124583080411,0
0,0.007095887791365385,0
0,0.0026870612055063248,0
0,0.009377265349030495,0
0,0.006897750310599804,0
1,0.008333788253366947,0
0,0.2792821526527405,1
0,0.0172402486205101,0
0,0.1688234508037567,0
0,0.010285267606377602,0
0,0.017753204330801964,0
0,0.1521916389465332,0
1,0.38690871000289917,1
0,0.007377754896879196,0
0,0.009601128287613392,0
0,0.16492369771003723,0
0,0.00633847713470459,0
0,0.020460354164242744,0
0,0.017848188057541847,0
0,0.003768296679481864,0
0,0.007668094709515572,0
0,0.01874542236328125,0
0,0.009768767282366753,0
0,0.10485227406024933,0
0,0.00951850600540638,0
0,0.20295296609401703,1
0,0.015966566279530525,0
0,0.03179153427481651,0
0,0.011151408776640892,0
1,0.055262088775634766,0
0,0.020904207602143288,0
0,0.012905115261673927,0
0,0.06001875177025795,0
0,0.009230784140527248,0
1,0.0017396955518051982,0
0,0.011639322154223919,0
0,0.010584047064185143,0
0,0.008259098045527935,0
0,0.08927613496780396,0
0,0.003604498691856861,0
0,0.14255599677562714,0
0,0.44706735014915466,1
0,0.2975720167160034,1
0,0.0030255832243710756,0
0,0.003978163935244083,0
0,0.07906142622232437,0
0,0.019521018490195274,0
0,0.003134646685793996,0
0,0.0439319871366024,0
0,0.0043008048087358475,0
0,0.037607427686452866,0
